ID,FK_ZAEHLER,DATE,VELO_IN,VELO_OUT,FUSS_IN,FUSS_OUT
345093,U15G3104442,2019-04-08 11:30:00,0.0,0.0,12.0,20.0
345094,U15G3104443,2019-04-08 11:30:00,0.0,0.0,6.0,7.0
345095,U15G3104444,2019-04-08 11:30:00,0.0,0.0,53.0,25.0
345096,U15G3104445,2019-04-08 11:30:00,0.0,0.0,8.0,3.0
345097,U15G3104446,2019-04-08 11:30:00,0.0,0.0,5.0,9.0
345098,ECO09113506,2019-04-08 11:30:00,7.0,13.0,0.0,0.0
345099,ECO09113503,2019-04-08 11:30:00,4.0,15.0,0.0,0.0
345100,Y2G13124875,2019-04-08 11:30:00,0.0,6.0,0.0,0.0
345101,Y2G13124876,2019-04-08 11:30:00,1.0,10.0,0.0,0.0
345102,Y0412032046,2019-04-08 11:30:00,0.0,0.0,9.0,9.0
345103,U15G6121229,2019-04-08 11:30:00,0.0,0.0,7.0,11.0
345104,Y2G13124877,2019-04-08 11:30:00,1.0,0.0,0.0,0.0
345105,Y2G13124878,2019-04-08 11:30:00,7.0,4.0,0.0,0.0
345106,Y2G13124879,2019-04-08 11:30:00,2.0,2.0,0.0,0.0
345107,Y2H18106793,2019-04-08 11:30:00,20.0,40.0,0.0,0.0
345108,U15G3063873,2019-04-08 11:30:00,0.0,0.0,1.0,3.0
345109,Y2G14045586,2019-04-08 11:30:00,9.0,0.0,0.0,0.0
345110,Y2H18106792,2019-04-08 11:30:00,6.0,8.0,0.0,0.0
345111,Y2G14045587,2019-04-08 11:30:00,8.0,0.0,0.0,0.0
345112,YPH15108550,2019-04-08 11:30:00,0.0,0.0,2.0,1.0
345113,U15G3063865,2019-04-08 11:30:00,0.0,0.0,13.0,30.0
345114,ECO09113499,2019-04-08 11:30:00,7.0,0.0,0.0,0.0
345115,ECO09113503,2019-04-08 11:45:00,15.0,13.0,0.0,0.0
345116,YPH15108550,2019-04-08 11:45:00,0.0,0.0,8.0,4.0
345117,ECO09113499,2019-04-08 11:45:00,2.0,0.0,0.0,0.0
345118,Y2H16039396,2019-04-08 11:45:00,21.0,10.0,0.0,0.0
345119,U15G3063866,2019-04-08 11:45:00,0.0,0.0,39.0,35.0
345120,Y2H16069943,2019-04-08 11:45:00,17.0,8.0,0.0,0.0
345121,Y2H16069942,2019-04-08 11:45:00,4.0,9.0,0.0,0.0
345122,U15G3063869,2019-04-08 11:45:00,0.0,0.0,6.0,6.0
345123,U15G3063867,2019-04-08 11:45:00,0.0,0.0,59.0,60.0
345124,U15G3063870,2019-04-08 11:45:00,0.0,0.0,23.0,58.0
345125,YSH18065716,2019-04-08 11:45:00,0.0,0.0,101.0,40.0
345126,U15G3063872,2019-04-08 11:45:00,0.0,0.0,22.0,84.0
345127,U15G3104442,2019-04-08 11:45:00,0.0,0.0,13.0,20.0
345128,U15G3104443,2019-04-08 11:45:00,0.0,0.0,7.0,1.0
345129,U15G3104444,2019-04-08 11:45:00,0.0,0.0,57.0,23.0
345130,U15G3104445,2019-04-08 11:45:00,0.0,0.0,13.0,16.0
345131,U15G3104446,2019-04-08 11:45:00,0.0,0.0,6.0,14.0
345132,ECO09113506,2019-04-08 11:45:00,10.0,4.0,0.0,0.0
345133,Y2G13124875,2019-04-08 11:45:00,1.0,2.0,0.0,0.0
345134,Y2G13124876,2019-04-08 11:45:00,10.0,7.0,0.0,0.0
345135,Y0412032046,2019-04-08 11:45:00,0.0,0.0,11.0,6.0
345136,Y0410090357,2019-04-08 11:45:00,1.0,4.0,6.0,5.0
345137,U15G6121229,2019-04-08 11:45:00,0.0,0.0,5.0,11.0
345138,Y2G13124877,2019-04-08 11:45:00,4.0,1.0,0.0,0.0
345139,Y2G13124878,2019-04-08 11:45:00,2.0,10.0,0.0,0.0
345140,Y2G13124879,2019-04-08 11:45:00,9.0,3.0,0.0,0.0
345141,Y2H18106793,2019-04-08 11:45:00,18.0,54.0,0.0,0.0
345142,U15G3063873,2019-04-08 11:45:00,0.0,0.0,0.0,0.0
345143,Y2G14045586,2019-04-08 11:45:00,5.0,0.0,0.0,0.0
345144,Y2H18106792,2019-04-08 11:45:00,11.0,14.0,0.0,0.0
345145,Y2G14045587,2019-04-08 11:45:00,11.0,0.0,0.0,0.0
345146,U15G3063865,2019-04-08 11:45:00,0.0,0.0,26.0,22.0
345147,U15G3063864,2019-04-08 11:45:00,0.0,0.0,38.0,23.0
345148,ECO09022739,2019-04-08 11:45:00,8.0,5.0,0.0,0.0
345149,ECO09022739,2019-04-08 12:00:00,6.0,1.0,0.0,0.0
345150,Y2H16039396,2019-04-08 12:00:00,32.0,13.0,0.0,0.0
345151,Y0412032046,2019-04-08 12:00:00,0.0,0.0,16.0,7.0
345152,U15G3063866,2019-04-08 12:00:00,0.0,0.0,51.0,41.0
345153,Y2H16069943,2019-04-08 12:00:00,14.0,20.0,0.0,0.0
345154,Y2H16069942,2019-04-08 12:00:00,2.0,8.0,0.0,0.0
345155,U15G3063869,2019-04-08 12:00:00,0.0,0.0,9.0,4.0
345156,U15G3063867,2019-04-08 12:00:00,0.0,0.0,49.0,109.0
345157,U15G3063870,2019-04-08 12:00:00,0.0,0.0,24.0,75.0
345158,YSH18065716,2019-04-08 12:00:00,0.0,0.0,75.0,39.0
345159,U15G3063872,2019-04-08 12:00:00,0.0,0.0,22.0,171.0
345160,U15G3104442,2019-04-08 12:00:00,0.0,0.0,14.0,24.0
345161,U15G3104443,2019-04-08 12:00:00,0.0,0.0,5.0,6.0
345162,U15G3104444,2019-04-08 12:00:00,0.0,0.0,70.0,25.0
345163,U15G3104445,2019-04-08 12:00:00,0.0,0.0,17.0,17.0
345164,ECO07091438,2019-04-08 12:00:00,11.0,17.0,0.0,0.0
345165,ECO07111527,2019-04-08 12:00:00,30.0,16.0,16.0,0.0
345166,U15G3104446,2019-04-08 12:00:00,0.0,0.0,5.0,14.0
345167,ECO06040592,2019-04-08 12:00:00,12.0,11.0,0.0,0.0
345168,ECO09113506,2019-04-08 12:00:00,5.0,12.0,0.0,0.0
345169,ECO09113503,2019-04-08 12:00:00,9.0,13.0,0.0,0.0
345170,Y2G13124875,2019-04-08 12:00:00,3.0,4.0,0.0,0.0
345171,Y2G13124876,2019-04-08 12:00:00,4.0,8.0,0.0,0.0
345172,Y0410090357,2019-04-08 12:00:00,3.0,2.0,14.0,19.0
345173,U15G6121229,2019-04-08 12:00:00,0.0,0.0,9.0,19.0
345174,Y2G13124877,2019-04-08 12:00:00,3.0,3.0,0.0,0.0
345175,Y2G13124878,2019-04-08 12:00:00,9.0,9.0,0.0,0.0
345176,Y2G13124879,2019-04-08 12:00:00,8.0,5.0,0.0,0.0
345177,Y2H18106793,2019-04-08 12:00:00,13.0,49.0,0.0,0.0
345178,U15G3063873,2019-04-08 12:00:00,0.0,0.0,12.0,8.0
345179,Y2G14045586,2019-04-08 12:00:00,10.0,0.0,0.0,0.0
345180,Y2H18106792,2019-04-08 12:00:00,13.0,12.0,0.0,0.0
345181,Y2G14045587,2019-04-08 12:00:00,14.0,0.0,0.0,0.0
345182,U15G3063865,2019-04-08 12:00:00,0.0,0.0,33.0,40.0
345183,U15G3063864,2019-04-08 12:00:00,0.0,0.0,43.0,32.0
345184,YPH15108550,2019-04-08 12:00:00,0.0,0.0,4.0,5.0
345185,ECO09113499,2019-04-08 12:00:00,5.0,3.0,0.0,0.0
345186,ECO09022739,2019-04-08 12:15:00,8.0,5.0,0.0,0.0
345187,Y2H16039396,2019-04-08 12:15:00,26.0,9.0,0.0,0.0
345188,Y0410090357,2019-04-08 12:15:00,0.0,2.0,20.0,12.0
345189,U15G3063866,2019-04-08 12:15:00,0.0,0.0,40.0,42.0
345190,Y2H16069943,2019-04-08 12:15:00,24.0,19.0,0.0,0.0
345191,Y2H16069942,2019-04-08 12:15:00,3.0,8.0,0.0,0.0
345192,U15G3063869,2019-04-08 12:15:00,0.0,0.0,9.0,4.0
345193,U15G3063867,2019-04-08 12:15:00,0.0,0.0,66.0,117.0
345194,U15G3063870,2019-04-08 12:15:00,0.0,0.0,31.0,63.0
345195,YSH18065716,2019-04-08 12:15:00,0.0,0.0,86.0,65.0
345196,U15G3063872,2019-04-08 12:15:00,0.0,0.0,30.0,156.0
345197,U15G3104442,2019-04-08 12:15:00,0.0,0.0,8.0,37.0
345198,U15G3104443,2019-04-08 12:15:00,0.0,0.0,3.0,1.0
345199,U15G3104444,2019-04-08 12:15:00,0.0,0.0,62.0,27.0
345200,U15G3104445,2019-04-08 12:15:00,0.0,0.0,20.0,8.0
345201,U15G3104446,2019-04-08 12:15:00,0.0,0.0,9.0,6.0
345202,ECO09113506,2019-04-08 12:15:00,13.0,9.0,0.0,0.0
345203,ECO09113503,2019-04-08 12:15:00,14.0,20.0,0.0,0.0
345204,Y2G13124875,2019-04-08 12:15:00,3.0,2.0,0.0,0.0
345205,Y2G13124876,2019-04-08 12:15:00,8.0,12.0,0.0,0.0
345206,Y0412032046,2019-04-08 12:15:00,0.0,0.0,11.0,15.0
345207,U15G6121229,2019-04-08 12:15:00,0.0,0.0,10.0,24.0
345208,Y2G13124877,2019-04-08 12:15:00,0.0,1.0,0.0,0.0
345209,Y2G13124878,2019-04-08 12:15:00,7.0,6.0,0.0,0.0
345210,Y2G13124879,2019-04-08 12:15:00,7.0,7.0,0.0,0.0
345211,Y2H18106793,2019-04-08 12:15:00,24.0,44.0,0.0,0.0
345212,U15G3063873,2019-04-08 12:15:00,0.0,0.0,4.0,3.0
345213,Y2G14045586,2019-04-08 12:15:00,11.0,0.0,0.0,0.0
345214,Y2H18106792,2019-04-08 12:15:00,17.0,12.0,0.0,0.0
345215,Y2G14045587,2019-04-08 12:15:00,9.0,0.0,0.0,0.0
345216,U15G3063865,2019-04-08 12:15:00,0.0,0.0,36.0,39.0
345217,U15G3063864,2019-04-08 12:15:00,0.0,0.0,34.0,27.0
345218,YPH15108550,2019-04-08 12:15:00,0.0,0.0,3.0,3.0
345219,ECO09113499,2019-04-08 12:15:00,6.0,4.0,0.0,0.0
345220,ECO09022739,2019-04-08 12:30:00,2.0,2.0,0.0,0.0
345221,ECO09113499,2019-04-08 12:30:00,3.0,4.0,0.0,0.0
345222,U15G3063866,2019-04-08 12:30:00,0.0,0.0,55.0,32.0
345223,Y2H16069943,2019-04-08 12:30:00,12.0,10.0,0.0,0.0
345224,Y2H16069942,2019-04-08 12:30:00,0.0,11.0,0.0,0.0
345225,U15G3063869,2019-04-08 12:30:00,0.0,0.0,7.0,2.0
345226,U15G3063867,2019-04-08 12:30:00,0.0,0.0,54.0,86.0
345227,U15G3063870,2019-04-08 12:30:00,0.0,0.0,28.0,52.0
345228,YSH18065716,2019-04-08 12:30:00,0.0,0.0,84.0,42.0
345229,U15G3063872,2019-04-08 12:30:00,0.0,0.0,23.0,97.0
345230,U15G3104442,2019-04-08 12:30:00,0.0,0.0,7.0,28.0
345231,U15G3104443,2019-04-08 12:30:00,0.0,0.0,8.0,3.0
345232,U15G3104444,2019-04-08 12:30:00,0.0,0.0,65.0,38.0
345233,U15G3104445,2019-04-08 12:30:00,0.0,0.0,11.0,7.0
345234,U15G3104446,2019-04-08 12:30:00,0.0,0.0,9.0,6.0
345235,ECO09113506,2019-04-08 12:30:00,10.0,9.0,0.0,0.0
345236,ECO09113503,2019-04-08 12:30:00,11.0,20.0,0.0,0.0
345237,Y2G13124875,2019-04-08 12:30:00,7.0,5.0,0.0,0.0
345238,Y2G13124876,2019-04-08 12:30:00,8.0,22.0,0.0,0.0
345239,Y0412032046,2019-04-08 12:30:00,0.0,0.0,17.0,8.0
345240,Y0410090357,2019-04-08 12:30:00,1.0,3.0,14.0,11.0
345241,U15G6121229,2019-04-08 12:30:00,0.0,0.0,17.0,22.0
345242,Y2G13124877,2019-04-08 12:30:00,4.0,0.0,0.0,0.0
345243,Y2G13124878,2019-04-08 12:30:00,3.0,7.0,0.0,0.0
345244,Y2G13124879,2019-04-08 12:30:00,4.0,5.0,0.0,0.0
345245,Y2H18106793,2019-04-08 12:30:00,12.0,32.0,0.0,0.0
345246,U15G3063873,2019-04-08 12:30:00,0.0,0.0,1.0,2.0
345247,Y2G14045586,2019-04-08 12:30:00,7.0,0.0,0.0,0.0
345248,Y2H18106792,2019-04-08 12:30:00,11.0,11.0,0.0,0.0
345249,Y2G14045587,2019-04-08 12:30:00,4.0,0.0,0.0,0.0
345250,U15G3063865,2019-04-08 12:30:00,0.0,0.0,30.0,49.0
345251,U15G3063864,2019-04-08 12:30:00,0.0,0.0,18.0,24.0
345252,YPH15108550,2019-04-08 12:30:00,0.0,0.0,2.0,2.0
345253,Y2H16039396,2019-04-08 12:30:00,39.0,9.0,0.0,0.0
345254,ECO09022739,2019-04-08 12:45:00,5.0,6.0,0.0,0.0
345255,YPH15108550,2019-04-08 12:45:00,0.0,0.0,3.0,2.0
345256,Y0412032046,2019-04-08 12:45:00,0.0,1.0,12.0,8.0
345257,Y2H16039396,2019-04-08 12:45:00,26.0,11.0,0.0,0.0
345258,U15G3063866,2019-04-08 12:45:00,0.0,0.0,44.0,17.0
345259,Y2H16069942,2019-04-08 12:45:00,2.0,5.0,0.0,0.0
345260,U15G3063867,2019-04-08 12:45:00,0.0,0.0,61.0,101.0
345261,U15G3063869,2019-04-08 12:45:00,0.0,0.0,3.0,8.0
345262,Y2H16069943,2019-04-08 12:45:00,18.0,14.0,0.0,0.0
345263,U15G3063870,2019-04-08 12:45:00,0.0,0.0,18.0,62.0
345264,YSH18065716,2019-04-08 12:45:00,0.0,0.0,84.0,57.0
345265,U15G3063872,2019-04-08 12:45:00,0.0,0.0,25.0,88.0
345266,U15G3104442,2019-04-08 12:45:00,0.0,0.0,10.0,27.0
345267,U15G3104443,2019-04-08 12:45:00,0.0,0.0,5.0,4.0
345268,U15G3104444,2019-04-08 12:45:00,0.0,0.0,66.0,28.0
345269,U15G3104445,2019-04-08 12:45:00,0.0,0.0,9.0,10.0
345270,U15G3104446,2019-04-08 12:45:00,0.0,0.0,9.0,6.0
345271,ECO09113506,2019-04-08 12:45:00,9.0,6.0,0.0,0.0
345272,ECO09113503,2019-04-08 12:45:00,23.0,14.0,0.0,0.0
345273,Y2G13124875,2019-04-08 12:45:00,2.0,1.0,0.0,0.0
345274,Y2G13124876,2019-04-08 12:45:00,4.0,9.0,0.0,0.0
345275,Y0410090357,2019-04-08 12:45:00,2.0,3.0,16.0,4.0
345276,U15G6121229,2019-04-08 12:45:00,0.0,0.0,9.0,22.0
345277,Y2G13124877,2019-04-08 12:45:00,3.0,0.0,0.0,0.0
345278,Y2G13124878,2019-04-08 12:45:00,4.0,8.0,0.0,0.0
345279,Y2G13124879,2019-04-08 12:45:00,6.0,6.0,0.0,0.0
345280,Y2H18106793,2019-04-08 12:45:00,18.0,41.0,0.0,0.0
345281,U15G3063873,2019-04-08 12:45:00,0.0,0.0,1.0,0.0
345282,Y2G14045586,2019-04-08 12:45:00,9.0,0.0,0.0,0.0
345283,Y2H18106792,2019-04-08 12:45:00,10.0,14.0,0.0,0.0
345284,Y2G14045587,2019-04-08 12:45:00,10.0,0.0,0.0,0.0
345285,U15G3063865,2019-04-08 12:45:00,0.0,0.0,31.0,40.0
345286,U15G3063864,2019-04-08 12:45:00,0.0,0.0,64.0,69.0
345287,ECO09113499,2019-04-08 12:45:00,6.0,3.0,0.0,0.0
345288,Y2G13124875,2019-04-08 13:00:00,4.0,7.0,0.0,0.0
345289,Y2G13124876,2019-04-08 13:00:00,9.0,11.0,0.0,0.0
345290,Y0412032046,2019-04-08 13:00:00,1.0,0.0,6.0,5.0
345291,Y2G13124877,2019-04-08 13:00:00,3.0,1.0,0.0,0.0
345292,U15G6121229,2019-04-08 13:00:00,0.0,0.0,4.0,13.0
345293,Y2G13124878,2019-04-08 13:00:00,4.0,11.0,0.0,0.0
345294,Y2G13124879,2019-04-08 13:00:00,5.0,5.0,0.0,0.0
345295,Y2H18106793,2019-04-08 13:00:00,22.0,44.0,0.0,0.0
345296,U15G3063873,2019-04-08 13:00:00,0.0,0.0,0.0,0.0
345297,Y2G14045586,2019-04-08 13:00:00,10.0,0.0,0.0,0.0
345298,Y2H18106792,2019-04-08 13:00:00,19.0,18.0,0.0,0.0
345299,Y2G14045587,2019-04-08 13:00:00,14.0,0.0,0.0,0.0
345300,U15G3063865,2019-04-08 13:00:00,0.0,0.0,29.0,36.0
345301,U15G3063864,2019-04-08 13:00:00,0.0,0.0,34.0,23.0
345302,YPH15108550,2019-04-08 13:00:00,0.0,0.0,3.0,5.0
345303,Y2H16039396,2019-04-08 13:00:00,26.0,14.0,0.0,0.0
345304,U15G3063866,2019-04-08 13:00:00,0.0,0.0,47.0,37.0
345305,Y2H16069942,2019-04-08 13:00:00,0.0,7.0,0.0,0.0
345306,U15G3063867,2019-04-08 13:00:00,0.0,0.0,52.0,81.0
345307,U15G3063869,2019-04-08 13:00:00,0.0,0.0,5.0,3.0
345308,Y2H16069943,2019-04-08 13:00:00,13.0,10.0,0.0,0.0
345309,U15G3063870,2019-04-08 13:00:00,0.0,0.0,34.0,65.0
345310,YSH18065716,2019-04-08 13:00:00,0.0,0.0,109.0,49.0
345311,U15G3063872,2019-04-08 13:00:00,0.0,0.0,33.0,80.0
345312,U15G3104442,2019-04-08 13:00:00,0.0,0.0,9.0,21.0
345313,U15G3104443,2019-04-08 13:00:00,0.0,0.0,6.0,6.0
345314,U15G3104444,2019-04-08 13:00:00,0.0,0.0,72.0,31.0
345315,U15G3104445,2019-04-08 13:00:00,0.0,0.0,9.0,14.0
345316,ECO07091438,2019-04-08 13:00:00,8.0,21.0,0.0,0.0
345317,ECO07111527,2019-04-08 13:00:00,29.0,21.0,21.0,0.0
345318,U15G3104446,2019-04-08 13:00:00,0.0,0.0,8.0,18.0
345319,ECO06040592,2019-04-08 13:00:00,10.0,10.0,0.0,0.0
345320,ECO09113506,2019-04-08 13:00:00,7.0,2.0,0.0,0.0
345321,ECO09113503,2019-04-08 13:00:00,10.0,18.0,0.0,0.0
345322,ECO09022739,2019-04-08 13:00:00,5.0,6.0,0.0,0.0
345323,ECO09113499,2019-04-08 13:00:00,5.0,3.0,0.0,0.0
345324,Y0410090357,2019-04-08 13:00:00,1.0,0.0,10.0,4.0
345325,U15G3063870,2019-04-08 13:15:00,0.0,0.0,31.0,64.0
345326,Y2H16069943,2019-04-08 13:15:00,14.0,10.0,0.0,0.0
345327,U15G3063872,2019-04-08 13:15:00,0.0,0.0,28.0,90.0
345328,U15G3104442,2019-04-08 13:15:00,0.0,0.0,8.0,18.0
345329,U15G3104443,2019-04-08 13:15:00,0.0,0.0,7.0,1.0
345330,U15G3104444,2019-04-08 13:15:00,0.0,0.0,75.0,36.0
345331,U15G3104445,2019-04-08 13:15:00,0.0,0.0,17.0,6.0
345332,U15G3104446,2019-04-08 13:15:00,0.0,0.0,9.0,6.0
345333,ECO09113506,2019-04-08 13:15:00,9.0,7.0,0.0,0.0
345334,ECO09113503,2019-04-08 13:15:00,15.0,16.0,0.0,0.0
345335,ECO09022739,2019-04-08 13:15:00,8.0,4.0,0.0,0.0
345336,ECO09113499,2019-04-08 13:15:00,8.0,0.0,0.0,0.0
345337,Y2G13124875,2019-04-08 13:15:00,1.0,4.0,0.0,0.0
345338,Y2G13124876,2019-04-08 13:15:00,14.0,5.0,0.0,0.0
345339,Y0410090357,2019-04-08 13:15:00,4.0,1.0,9.0,8.0
345340,Y0412032046,2019-04-08 13:15:00,0.0,0.0,10.0,4.0
345341,Y2G13124877,2019-04-08 13:15:00,0.0,3.0,0.0,0.0
345342,U15G6121229,2019-04-08 13:15:00,0.0,0.0,6.0,16.0
345343,Y2G13124878,2019-04-08 13:15:00,7.0,19.0,0.0,0.0
345344,Y2G13124879,2019-04-08 13:15:00,7.0,4.0,0.0,0.0
345345,Y2H18106793,2019-04-08 13:15:00,21.0,44.0,0.0,0.0
345346,U15G3063873,2019-04-08 13:15:00,0.0,0.0,1.0,1.0
345347,Y2G14045586,2019-04-08 13:15:00,6.0,0.0,0.0,0.0
345348,Y2H18106792,2019-04-08 13:15:00,1.0,13.0,0.0,0.0
345349,Y2G14045587,2019-04-08 13:15:00,9.0,0.0,0.0,0.0
345350,U15G3063864,2019-04-08 13:15:00,0.0,0.0,32.0,39.0
345351,U15G3063865,2019-04-08 13:15:00,0.0,0.0,26.0,38.0
345352,YPH15108550,2019-04-08 13:15:00,0.0,0.0,7.0,6.0
345353,Y2H16039396,2019-04-08 13:15:00,37.0,6.0,0.0,0.0
345354,U15G3063866,2019-04-08 13:15:00,0.0,0.0,36.0,21.0
345355,Y2H16069942,2019-04-08 13:15:00,0.0,16.0,0.0,0.0
345356,U15G3063867,2019-04-08 13:15:00,0.0,0.0,43.0,80.0
345357,U15G3063869,2019-04-08 13:15:00,0.0,0.0,4.0,3.0
345358,YSH18065716,2019-04-08 13:15:00,0.0,0.0,105.0,46.0
345359,YSH18065716,2019-04-08 13:30:00,0.0,0.0,116.0,42.0
345360,U15G3063870,2019-04-08 13:30:00,0.0,0.0,26.0,68.0
345361,U15G3063872,2019-04-08 13:30:00,0.0,0.0,22.0,62.0
345362,U15G3104442,2019-04-08 13:30:00,0.0,0.0,11.0,14.0
345363,U15G3104443,2019-04-08 13:30:00,0.0,0.0,5.0,3.0
345364,U15G3104444,2019-04-08 13:30:00,0.0,0.0,76.0,32.0
345365,U15G3104445,2019-04-08 13:30:00,0.0,0.0,14.0,6.0
345366,U15G3104446,2019-04-08 13:30:00,0.0,0.0,11.0,5.0
345367,ECO09113506,2019-04-08 13:30:00,9.0,11.0,0.0,0.0
345368,ECO09113503,2019-04-08 13:30:00,12.0,8.0,0.0,0.0
345369,ECO09022739,2019-04-08 13:30:00,8.0,7.0,0.0,0.0
345370,ECO09113499,2019-04-08 13:30:00,16.0,3.0,0.0,0.0
345371,Y0412032046,2019-04-08 13:30:00,0.0,2.0,8.0,7.0
345372,Y0410090357,2019-04-08 13:30:00,3.0,1.0,12.0,4.0
345373,Y2G13124875,2019-04-08 13:30:00,2.0,2.0,0.0,0.0
345374,Y2G13124876,2019-04-08 13:30:00,7.0,14.0,0.0,0.0
345375,U15G6121229,2019-04-08 13:30:00,0.0,0.0,2.0,3.0
345376,Y2G13124877,2019-04-08 13:30:00,2.0,0.0,0.0,0.0
345377,Y2G13124878,2019-04-08 13:30:00,6.0,14.0,0.0,0.0
345378,Y2G13124879,2019-04-08 13:30:00,9.0,11.0,0.0,0.0
345379,Y2H18106793,2019-04-08 13:30:00,18.0,50.0,0.0,0.0
345380,U15G3063873,2019-04-08 13:30:00,0.0,0.0,1.0,4.0
345381,Y2G14045586,2019-04-08 13:30:00,1.0,0.0,0.0,0.0
345382,Y2H18106792,2019-04-08 13:30:00,0.0,15.0,0.0,0.0
345383,Y2G14045587,2019-04-08 13:30:00,6.0,0.0,0.0,0.0
345384,U15G3063864,2019-04-08 13:30:00,0.0,0.0,30.0,25.0
345385,U15G3063865,2019-04-08 13:30:00,0.0,0.0,22.0,35.0
345386,YPH15108550,2019-04-08 13:30:00,0.0,0.0,0.0,2.0
345387,Y2H16039396,2019-04-08 13:30:00,30.0,6.0,0.0,0.0
345388,U15G3063866,2019-04-08 13:30:00,0.0,0.0,40.0,22.0
345389,Y2H16069942,2019-04-08 13:30:00,1.0,15.0,0.0,0.0
345390,U15G3063867,2019-04-08 13:30:00,0.0,0.0,46.0,67.0
345391,U15G3063869,2019-04-08 13:30:00,0.0,0.0,2.0,5.0
345392,Y2H16069943,2019-04-08 13:30:00,14.0,11.0,0.0,0.0
345393,YSH18065716,2019-04-08 13:45:00,0.0,0.0,135.0,82.0
345394,Y2H16069943,2019-04-08 13:45:00,17.0,9.0,0.0,0.0
345395,U15G3063872,2019-04-08 13:45:00,0.0,0.0,31.0,71.0
345396,U15G3104442,2019-04-08 13:45:00,0.0,0.0,11.0,18.0
345397,U15G3104443,2019-04-08 13:45:00,0.0,0.0,1.0,2.0
345398,U15G3104444,2019-04-08 13:45:00,0.0,0.0,67.0,42.0
345399,U15G3104445,2019-04-08 13:45:00,0.0,0.0,11.0,8.0
345400,U15G3104446,2019-04-08 13:45:00,0.0,0.0,4.0,11.0
345401,ECO09113506,2019-04-08 13:45:00,10.0,9.0,0.0,0.0
345402,ECO09113503,2019-04-08 13:45:00,13.0,17.0,0.0,0.0
345403,ECO09022739,2019-04-08 13:45:00,4.0,4.0,0.0,0.0
345404,ECO09113499,2019-04-08 13:45:00,10.0,1.0,0.0,0.0
345405,Y2G13124875,2019-04-08 13:45:00,2.0,4.0,0.0,0.0
345406,Y2G13124876,2019-04-08 13:45:00,8.0,12.0,0.0,0.0
345407,Y0410090357,2019-04-08 13:45:00,1.0,5.0,9.0,1.0
345408,Y0412032046,2019-04-08 13:45:00,2.0,0.0,8.0,3.0
345409,U15G6121229,2019-04-08 13:45:00,0.0,0.0,8.0,11.0
345410,Y2G13124877,2019-04-08 13:45:00,1.0,1.0,0.0,0.0
345411,Y2G13124878,2019-04-08 13:45:00,11.0,10.0,0.0,0.0
345412,Y2G13124879,2019-04-08 13:45:00,7.0,7.0,0.0,0.0
345413,Y2H18106793,2019-04-08 13:45:00,11.0,57.0,0.0,0.0
345414,U15G3063873,2019-04-08 13:45:00,0.0,0.0,2.0,1.0
345415,Y2G14045586,2019-04-08 13:45:00,1.0,0.0,0.0,0.0
345416,Y2H18106792,2019-04-08 13:45:00,8.0,11.0,0.0,0.0
345417,Y2G14045587,2019-04-08 13:45:00,7.0,0.0,0.0,0.0
345418,U15G3063864,2019-04-08 13:45:00,0.0,0.0,19.0,21.0
345419,U15G3063865,2019-04-08 13:45:00,0.0,0.0,23.0,35.0
345420,YPH15108550,2019-04-08 13:45:00,0.0,0.0,1.0,11.0
345421,Y2H16039396,2019-04-08 13:45:00,42.0,15.0,0.0,0.0
345422,U15G3063866,2019-04-08 13:45:00,0.0,0.0,34.0,28.0
345423,Y2H16069942,2019-04-08 13:45:00,4.0,7.0,0.0,0.0
345424,U15G3063867,2019-04-08 13:45:00,0.0,0.0,44.0,68.0
345425,U15G3063869,2019-04-08 13:45:00,0.0,0.0,4.0,4.0
345426,U15G3063870,2019-04-08 13:45:00,0.0,0.0,24.0,81.0
345427,ECO09022739,2019-04-08 14:00:00,3.0,10.0,0.0,0.0
345428,Y2H16039396,2019-04-08 14:00:00,32.0,11.0,0.0,0.0
345429,U15G3063866,2019-04-08 14:00:00,0.0,0.0,41.0,18.0
345430,Y2H16069942,2019-04-08 14:00:00,1.0,10.0,0.0,0.0
345431,U15G3063867,2019-04-08 14:00:00,0.0,0.0,61.0,48.0
345432,U15G3063869,2019-04-08 14:00:00,0.0,0.0,5.0,1.0
345433,Y2H16069943,2019-04-08 14:00:00,23.0,10.0,0.0,0.0
345434,YSH18065716,2019-04-08 14:00:00,0.0,0.0,129.0,100.0
345435,U15G3063870,2019-04-08 14:00:00,0.0,0.0,19.0,66.0
345436,U15G3063872,2019-04-08 14:00:00,0.0,0.0,26.0,67.0
345437,U15G3104442,2019-04-08 14:00:00,0.0,0.0,16.0,21.0
345438,U15G3104443,2019-04-08 14:00:00,0.0,0.0,3.0,3.0
345439,U15G3104444,2019-04-08 14:00:00,0.0,0.0,62.0,41.0
345440,U15G3104445,2019-04-08 14:00:00,0.0,0.0,9.0,9.0
345441,ECO07091438,2019-04-08 14:00:00,14.0,26.0,0.0,0.0
345442,ECO07111527,2019-04-08 14:00:00,29.0,19.0,19.0,0.0
345443,U15G3104446,2019-04-08 14:00:00,0.0,0.0,4.0,11.0
345444,ECO06040592,2019-04-08 14:00:00,12.0,10.0,0.0,0.0
345445,ECO09113506,2019-04-08 14:00:00,6.0,9.0,0.0,0.0
345446,ECO09113503,2019-04-08 14:00:00,16.0,16.0,0.0,0.0
